GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,GroupID_z0,SubhaloID_z0,M200c_z0,logM200c_z0,MstarCentral_z8,logMstarCentral_z8,SFRCentral_z8,logSFRCentral_z8,Ngal_R1,MstarTot_R1,Nhalo_R1,MhaloTot_R1,deltaGal_R1,Ngal_R2,MstarTot_R2,Nhalo_R2,MhaloTot_R2,deltaGal_R2,Ngal_R3,MstarTot_R3,Nhalo_R3,MhaloTot_R3,deltaGal_R3,Ngal_R5,MstarTot_R5,Nhalo_R5,MhaloTot_R5,deltaGal_R5,Ngal_R8,MstarTot_R8,Nhalo_R8,MhaloTot_R8,deltaGal_R8,Ngal_R10,MstarTot_R10,Nhalo_R10,MhaloTot_R10,deltaGal_R10,Ngal_R15,MstarTot_R15,Nhalo_R15,MhaloTot_R15,deltaGal_R15,Ngal_R20,MstarTot_R20,Nhalo_R20,MhaloTot_R20,deltaGal_R20
468,3278,101181650000.0,11.005102157592772,46,142409,176415714574336.0,14.246537268148105,297252483.6417458,8.473125491978363,2.8627052307128906,0.45692831277577617,1,160023435.87548745,7,91045415389.14009,794.1734571971102,3,847076267.3911705,41,508832393237.75385,297.19004644891635,3,847076267.3911705,82,848879490695.5222,87.35260635523447,4,1313128066.7510116,135,1424418679285.3735,24.44555063030753,6,1632897521.5118687,268,2517622793964.977,8.318438951528636,6,1632897521.5118687,316,2892370043794.842,3.7710407431826614,13,3334845503.963198,599,5322662552206.579,2.0628903536481284,22,5155669808.209577,1016,9201471996555.512,1.1867270072920535
471,3291,72035730000.0,10.857547760009766,783,628373,54372062986240.0,13.735375811326948,178464117.7984406,8.251550909475421,1.9232428073883057,0.28425987188870455,1,137246755.81875473,5,47457970927.37896,794.1734571971102,1,137246755.81875473,12,124250048816.04568,98.39668214963878,1,137246755.81875473,19,168420136819.59113,28.450868785078157,2,606815858.3511531,66,593700457242.2344,11.722775315153765,3,753927676.7259226,106,927366064226.2365,3.659219475764318,4,1043478999.8291304,148,1302681293790.5872,2.180693828788441,5,1354274679.0116396,252,2099607911500.9526,0.1780347514031264,9,1840985011.3786776,695,5221746331572.986,-0.10542986065325088
473,3304,150683940000.0,11.178067207336426,20,84202,431286791438336.0,14.63476615767462,795467770.7120526,8.900622588400628,7.126195430755615,0.852918667501191,1,1102482230.7470663,7,243998934622.88367,794.1734571971102,1,1102482230.7470663,20,392761160868.4045,98.39668214963878,1,1102482230.7470663,31,453918777870.3645,28.450868785078157,1,1102482230.7470663,54,657207372972.0337,5.361387657576882,2,1340142250.7737567,122,1245417088877.32,2.106146317176212,3,1590807268.03141,205,1901557698190.335,1.3855203715913307,13,4318268124.947937,686,6188855046785.299,2.0628903536481284,22,6248103729.678813,1518,12747225157008.033,1.1867270072920535
476,3321,144395670000.0,11.159554481506348,473,503347,81075552387072.0,13.90888991630696,554893318.7099836,8.74420949564701,5.5532708168029785,0.7446270513911488,0,0.0,14,66087560154.60542,-1.0,0,0.0,21,117345136687.3663,-1.0,0,0.0,29,214426488053.80923,-1.0,0,0.0,61,452857805514.4269,-1.0,2,652423071.2919697,146,1097607218633.1921,2.106146317176212,5,2318514969.638747,217,1885947983922.0347,2.9758672859855513,8,2769195533.252797,548,4507765178971.492,0.8848556022450023,15,5931547928.985361,1083,8404400660061.084,0.4909502322445818
479,3334,80233690000.0,10.904356956481934,127,259549,201790498799616.0,14.304900713853124,128237000.44740784,8.108013351015035,2.4913196563720703,0.39660374268035253,1,100219066.81545794,5,83588929541.66638,794.1734571971102,3,476532175.4946412,21,305236092017.1172,297.19004644891635,5,2067420188.395858,34,723096749662.5436,146.2543439253908,5,2067420188.395858,98,1269550284946.567,30.80693828788441,11,3955600885.5176244,266,2875701218165.935,16.083804744469166,11,3955600885.5176244,357,3526069025682.566,7.746908029168214,13,4197701234.079002,637,5469572038373.519,2.0628903536481284,22,6146465440.82215,1140,9473475193313.9,1.1867270072920535
481,3344,80217750000.0,10.90427017211914,31,111938,390177377746944.0,14.591262085651834,85344502.07157476,7.931175548920181,1.789038896560669,0.2528624680626469,0,0.0,3,58484092851.91979,-1.0,2,2404613995.6039777,14,426847569959.0166,197.79336429927756,2,2404613995.6039777,30,545299066610.6629,57.901737570156314,6,3693449295.2851095,97,1479918744655.9187,37.16832594546129,7,3841660593.9907703,175,2057431549370.588,9.871512110116742,8,4089741500.4448447,238,2591937815136.425,5.361387657576882,15,5340467991.897464,871,7624047267153.648,2.534104254209379,20,6750341253.764851,1699,13992736720215.205,0.9879336429927756
482,3350,140465060000.0,11.147568702697754,421,477875,50628604723200.0,13.704395958803694,325544094.67508775,8.512609821712452,5.739643573760986,0.758960583141065,3,709541384.5101745,6,182493348889.97455,2384.520371591331,3,709541384.5101745,21,334344349157.0113,297.19004644891635,3,709541384.5101745,41,486983476987.02435,87.35260635523447,5,965910972.513155,102,1043979025517.0956,30.80693828788441,5,965910972.513155,158,1407948458594.2087,6.765365792940529,5,965910972.513155,228,1929655530995.0994,2.9758672859855513,8,1471795551.1269014,519,4084365297541.14,0.8848556022450023,20,7191186128.467417,1252,10553443547561.508,0.9879336429927756
483,3355,104451340000.0,11.018914222717283,577,551199,63530560651264.0,13.802982687960412,377261011.9302821,8.57664192532174,3.695324659347534,0.5677701096180966,0,0.0,6,52749620520.121796,-1.0,0,0.0,18,144496801190.22565,-1.0,1,403309419.6675765,33,373532279010.43427,28.450868785078157,2,1352120730.8994482,65,794327790085.3195,11.722775315153765,3,1509305722.6925287,148,1361574174724.64,3.659219475764318,6,1982429469.290792,228,2064484667999.7502,3.7710407431826614,7,2099606347.362975,462,3740275263839.113,0.649248651964377,10,2593108776.4959474,897,6755338244058.752,-0.00603317850361218
485,3364,123928200000.0,11.093170166015623,2275,942672,10886938886144.0,13.036905785014008,476641214.75267595,8.678191592701515,4.989813327789307,0.698171326182059,1,115509516.44597872,5,75356096055.67871,794.1734571971102,1,115509516.44597872,21,235701557595.29263,98.39668214963878,1,115509516.44597872,31,307831058406.81573,28.450868785078157,1,115509516.44597872,48,437318616149.90906,5.361387657576882,1,115509516.44597872,108,832165333332.1267,0.5530731585881059,1,115509516.44597872,161,1148535322880.7942,-0.2048265428028897,4,563092387.6143466,406,2919189303955.005,-0.05757219887749887,8,2008285088.8556247,895,6467642388294.179,-0.2048265428028897
486,3373,108921300000.0,11.037113189697266,2344,952201,14210261057536.0,13.152602056450052,256123771.91244552,8.408449889016174,2.6085078716278076,0.416558611250634,1,271365318.1712818,8,72191123514.35562,794.1734571971102,1,271365318.1712818,19,148451935190.8405,98.39668214963878,1,271365318.1712818,24,196598280811.85883,28.450868785078157,1,271365318.1712818,42,293497426876.9529,5.361387657576882,1,271365318.1712818,84,602212007335.4099,0.5530731585881059,1,271365318.1712818,158,1132670413138.4883,-0.2048265428028897,8,1665398294.0032868,432,3687842236020.6274,0.8848556022450023,17,3849907713.8605633,1036,8599786559168.77,0.6897435965438594
488,3383,86827926000.0,10.93865966796875,353,439883,86192754262016.0,13.93547075867522,237694418.7435739,8.376018984263622,2.6078765392303467,0.41645352731805463,1,294261252.61260587,8,155558115064.4115,794.1734571971102,1,294261252.61260587,21,275870009152.4887,98.39668214963878,1,294261252.61260587,31,331221617030.1541,28.450868785078157,3,765757040.7511668,92,941055095808.1829,18.084162972730645,4,889280165.8731313,194,1768082517559.7034,5.212292634352424,5,999220946.6348575,283,2370932654914.5835,2.9758672859855513,13,3572212131.2567573,680,5457443189165.181,2.0628903536481284,18,4770653322.339058,1333,10313774075811.158,0.7891402786934982
489,3390,125204505000.0,11.097620010375977,3486,1079883,12300929990656.0,13.08993794676802,623973201.4136853,8.7951659378746,7.24884033203125,0.8603284419252901,0,0.0,6,44852463956.916794,-1.0,0,0.0,13,91408472920.6467,-1.0,0,0.0,32,235192875859.30582,-1.0,0,0.0,53,354696116661.793,-1.0,0,0.0,87,558921894493.5872,-1.0,0,0.0,126,827629225846.0575,-1.0,1,116142331.84994094,296,2217018172026.1025,-0.7643930497193747,3,682117193.079396,611,4308978092900.976,-0.7018099535510837
491,3399,105429385000.0,11.022961616516112,7,42631,581220677189632.0,14.764341056124303,161910979.53641945,8.209276300207364,2.661142587661743,0.42523131311321005,1,167057726.00537878,10,83659260206.811,794.1734571971102,1,167057726.00537878,39,346404925133.93066,98.39668214963878,1,167057726.00537878,72,581366627757.3036,28.450868785078157,3,597960663.4814866,113,929998113917.572,18.084162972730645,5,894388636.5516016,246,2078235818329.9753,6.765365792940529,6,1013730983.9688891,393,3185156027115.232,3.7710407431826614,22,4786938653.804049,1073,9621092585166.506,4.183352906173756,32,8110685498.380261,2104,18010390344000.793,2.180693828788441
492,3406,105997870000.0,11.025297164916992,232,357658,138538993582080.0,14.141572028375624,406727348.76913697,8.609303375798216,3.2127842903137207,0.5070167234944281,0,0.0,5,40659776102.099266,-1.0,0,0.0,14,100165449362.22067,-1.0,0,0.0,35,223777645768.26605,-1.0,0,0.0,87,579126860703.3434,-1.0,2,233212157.32059968,164,1214318658693.5117,2.106146317176212,4,466469712.14845324,357,2646697116155.0615,2.180693828788441,15,2510373998.661027,726,5953691157138.126,2.534104254209379,17,2760891893.348988,1337,10171992823389.174,0.6897435965438594
496,3426,109151690000.0,11.038030624389648,109,238668,188158054498304.0,14.274522813935697,184609155.72688332,8.266253236143086,2.269305944442749,0.3560843862812863,0,0.0,2,48685337383.556335,-1.0,1,212115233.1519697,24,321904869471.32275,98.39668214963878,4,918500157.3046647,51,752634103711.038,116.80347514031263,7,1718174291.6574936,98,1326664723070.9478,43.529713603038175,9,1959189478.938193,230,2440079390465.9146,12.977658427292953,10,2151795195.215988,443,4062790170219.5415,6.951734571971103,15,3019379999.6106787,866,7455069713837.8545,2.534104254209379,24,4346252251.047985,1575,12559300445950.719,1.3855203715913307
497,3432,121789380000.0,11.085609436035156,27,102598,456104488206336.0,14.659064345851233,326328363.42245066,8.513654822922165,3.608837366104126,0.5574876360899812,0,0.0,4,28412449903.673996,-1.0,0,0.0,24,171233572842.34485,-1.0,0,0.0,55,432353952455.774,-1.0,1,149040923.71481374,122,1021967158227.4635,5.361387657576882,5,960983727.5287694,333,2928689720094.2544,6.765365792940529,10,1767052022.4119306,593,5425955706468.744,6.951734571971103,18,9170402053.678707,1186,10324454053704.078,3.2409251050512546,31,12174133070.589764,1819,15858833481903.291,2.0812971466388026
498,3439,81174520000.0,10.909420013427734,350,438136,93156901126144.0,13.96921503325251,215986779.8653823,8.334427169636015,2.279266595840454,0.35798562521708044,0,0.0,5,57985313546.8793,-1.0,0,0.0,18,172957437234.46408,-1.0,0,0.0,27,243214589763.89136,-1.0,2,779777501.3030789,77,769762163594.0879,11.722775315153765,2,779777501.3030789,171,1451265662776.5679,2.106146317176212,3,948704347.9955192,255,2102642283085.5623,1.3855203715913307,6,1553214956.1244478,527,4100498728011.964,0.4136417016837517,15,2964459629.666147,1185,9386114428132.766,0.4909502322445818
499,3447,84952930000.0,10.92917823791504,84,205503,158344471904256.0,14.19960290595621,115939211.68877517,8.064230343124809,2.0059425830841064,0.30253494787042834,0,0.0,2,14026749000.31843,-1.0,0,0.0,6,39904224316.490265,-1.0,0,0.0,21,213697749559.3169,-1.0,2,2122009962.1988306,66,777854182426.6484,11.722775315153765,6,2960713524.156909,223,2242906748641.3716,8.318438951528636,8,3251807922.5551353,351,3462028599987.349,5.361387657576882,15,4874943770.1404705,786,7116758730125.04,2.534104254209379,25,6659029124.253508,1512,12931732007816.271,1.4849170537409697
501,3464,88505246000.0,10.946969032287598,2786,1007331,4700521889792.0,12.672146079483356,42351241.02746064,7.6268661410771434,1.1374156475067139,0.05630085648866487,0,0.0,7,52284965402.15714,-1.0,0,0.0,20,152982015339.7869,-1.0,0,0.0,26,205755160072.75296,-1.0,0,0.0,31,262916865058.79977,-1.0,0,0.0,72,498303432476.21436,-1.0,2,319823513.81552756,167,1240253733794.9507,0.5903469143942206,2,319823513.81552756,422,3131347203504.593,-0.5287860994387494,3,442266035.28057396,863,6183144974610.003,-0.7018099535510837
502,3475,93685604000.0,10.971673011779783,661,585486,46589586440192.0,13.668288855381904,319078015.8042204,8.503896882714916,2.6468770503997803,0.4228978155212153,0,0.0,6,57142591508.11695,-1.0,1,118270968.9957926,16,148255716770.63223,98.39668214963878,1,118270968.9957926,25,228471159363.06046,28.450868785078157,2,505048354.33037114,57,517208304708.25104,11.722775315153765,3,611865066.1722586,124,1070424596714.98,3.659219475764318,3,611865066.1722586,176,1428068830907.4675,1.3855203715913307,6,936489242.6434963,411,2985364822536.0767,0.4136417016837517,12,1791090662.4303024,858,6175626743313.191,0.19276018579566534
503,3481,66495463000.0,10.822792053222656,334,428353,104113522081792.0,14.017507138579992,153632987.43690473,8.186484475615233,1.3797354698181152,0.1401104816179547,1,164481231.8641315,12,90676676762.43135,794.1734571971102,1,164481231.8641315,33,275382908143.0878,98.39668214963878,2,319400651.57124877,55,576628787937.4376,57.901737570156314,2,319400651.57124877,96,942568833809.6709,11.722775315153765,4,757853406.2303975,184,1838781397568.642,5.212292634352424,6,1095923734.5401115,281,2607506513815.556,3.7710407431826614,11,1727357683.5575693,577,4713248855021.627,1.5916764530868779,15,2226492888.831726,1111,8536062178875.368,0.4909502322445818
504,3489,90398340000.0,10.95616054534912,58,164457,279208861368320.0,14.445929197555325,314169558.12863624,8.4971641012092,3.4159047603607178,0.5336328738452254,0,0.0,1,13137103042.174555,-1.0,1,141551613.62729806,6,100187915931.38292,98.39668214963878,1,141551613.62729806,15,149608915108.0182,28.450868785078157,1,141551613.62729806,63,470153367075.90735,5.361387657576882,8,3275081775.4335876,273,2891466357660.8164,11.424585268704847,19,6038138574.439672,474,5163297531419.639,14.108295686745096,32,8613335807.0689,1027,10341420136161.143,6.539422408980009,50,13627462374.480345,1894,18075191943183.355,3.9698341074819394
505,3495,68027700000.0,10.832685470581056,132,264563,179053478805504.0,14.252982763277869,99977780.8517068,7.999903492743094,1.424314260482788,0.1539106303419843,0,0.0,9,81664666529.07065,-1.0,0,0.0,32,320262442102.8884,-1.0,2,572479449.6151068,68,722038848388.8535,57.901737570156314,3,869577097.785413,174,1683326764843.406,18.084162972730645,5,1527509765.6406622,327,3031089396419.73,6.765365792940529,5,1527509765.6406622,422,3669085503636.4043,2.9758672859855513,6,1636618735.3836493,700,5708257798770.911,0.4136417016837517,8,2153403307.7333155,1274,9665238125409.777,-0.2048265428028897
506,3504,128750020000.0,11.109747886657717,2382,957253,17989472616448.0,13.255018431654404,574632297.8482614,8.759390032346975,6.473787307739258,0.811225506715864,1,300702941.6658268,5,24989687053.721527,794.1734571971102,1,300702941.6658268,12,66523863910.60803,98.39668214963878,1,300702941.6658268,22,143530968810.9439,28.450868785078157,2,477143144.55123013,49,375101946740.8586,11.722775315153765,4,799185705.5694542,143,1146402431292.8396,5.212292634352424,4,799185705.5694542,221,1787259605673.8684,2.180693828788441,9,2597128085.083743,474,4088480523335.1123,1.1204625525256273,11,2858688854.6687794,739,5665881160106.639,0.09336350364602675
507,3507,97392410000.0,10.988525390625,221,348989,122974577360896.0,14.089815338650387,428068631.6885778,8.631513404466672,4.1836628913879395,0.6216604777876076,1,112951720.24836117,7,45995761378.87365,794.1734571971102,1,112951720.24836117,20,214759483251.5238,98.39668214963878,1,112951720.24836117,41,355193984607.0636,28.450868785078157,1,112951720.24836117,135,1139642263025.4592,5.361387657576882,5,1127567254.4358153,256,2124530385826.6245,6.765365792940529,7,1880565932.0815883,336,2832077658296.088,4.566214200379772,11,2549438643.0181932,685,5500674166790.6,1.5916764530868779,18,3610238503.5514445,1237,10000271164045.81,0.7891402786934982
508,3512,129407410000.0,11.11195945739746,865,655645,47775798525952.0,13.679207954597096,400696684.5120587,8.602815748961088,3.0268876552581787,0.4811397573516211,0,0.0,5,53680678463.84096,-1.0,1,109880892.34815927,17,170244722414.55167,98.39668214963878,1,109880892.34815927,42,394376803982.52875,28.450868785078157,1,109880892.34815927,83,730005294251.7303,5.361387657576882,1,109880892.34815927,121,955936015048.2085,0.5530731585881059,1,109880892.34815927,143,1071669986448.9862,-0.2048265428028897,2,214336782.5794755,248,1792435485958.7366,-0.5287860994387494,5,553615692.3463115,629,4708801466418.3955,-0.5030165892518061
509,3516,149003960000.0,11.173197746276855,35,120494,381228075188224.0,14.581184876358591,506648444.6049722,8.704706713718886,5.493527412414551,0.7399303444379762,0,0.0,8,57690866249.72757,-1.0,0,0.0,28,217672790710.5748,-1.0,0,0.0,45,369825233945.39044,-1.0,2,398895811.3192456,110,1105004208283.9636,11.722775315153765,11,3645551783.6027284,239,2927523653856.3774,16.083804744469166,17,4755091862.51381,459,4963525940323.422,12.517948772350875,32,8362354278.995605,1186,11374971182570.889,6.539422408980009,44,15069512920.665867,1878,17718038123935.785,3.373454014584107
510,3524,126969676000.0,11.103700637817385,2079,914889,20420856119296.0,13.310073945394976,378811236.43904126,8.578422852725893,3.0954766273498535,0.4908678062408605,1,208550126.48676503,7,70078456282.15811,794.1734571971102,1,208550126.48676503,19,160956340736.08563,98.39668214963878,1,208550126.48676503,25,203756959671.67435,28.450868785078157,1,208550126.48676503,30,252486030885.45312,5.361387657576882,1,208550126.48676503,100,837064678729.8652,0.5530731585881059,4,866757640.3648831,179,1623514482483.6682,2.180693828788441,8,2753128445.2857327,484,3970560878031.2993,0.8848556022450023,21,5254628118.056091,878,7477572869156.398,1.0873303251424145
511,3526,113371505000.0,11.05450439453125,119,250515,170198598418432.0,14.230955979358162,521646175.1782722,8.717376027389399,6.757630825042725,0.8298587247353157,1,223020643.79214677,6,33466474590.02839,794.1734571971102,1,223020643.79214677,12,76465185699.7529,98.39668214963878,1,223020643.79214677,19,149454643874.52457,28.450868785078157,1,223020643.79214677,54,405057070043.75073,5.361387657576882,1,223020643.79214677,121,860484934967.1069,0.5530731585881059,3,581733281.8932613,250,1987007069383.5698,1.3855203715913307,5,951836954.726383,693,5393701377108.914,0.1780347514031264,9,1618452693.2562456,1132,8612439358413.91,-0.10542986065325088
