GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,SubhaloID_z0,GroupID_z0,M200c_z0,logM200c_z0,TrackingStatus
709,4503,68653380000.0,10.836662292480469,567315,616,52349397630976.0,13.718911688745553,success
710,4512,157495330000.0,11.197267532348633,418149,318,58181103386624.0,13.764781953249615,success
713,4521,91909330000.0,10.963359832763672,703468,1030,37313014923264.0,13.571860341821226,success
715,4536,70995570000.0,10.851231575012207,270904,138,156064733462528.0,14.193304774984238,success
717,4551,110958625000.0,11.045161247253418,263571,131,185050360446976.0,14.267289935364555,success
718,4558,133979500000.0,11.127038955688477,1268514,6246,6339519053824.0,12.802056311479028,success
720,4566,68641427000.0,10.836585998535156,436297,347,51592959098880.0,13.712590437418966,success
721,4571,149327040000.0,11.174139022827148,1496617,12572,3089179869184.0,12.489843196070908,success
722,4575,143319150000.0,11.156304359436035,452185,375,94402114486272.0,13.974981722046326,success
723,4579,109760510000.0,11.040446281433105,578754,644,58801696800768.0,13.769389858398895,success
724,4583,127896764000.0,11.106860160827637,203921,83,128114512363520.0,14.107598327889981,success
725,4586,127160360000.0,11.104351997375488,181998,68,276792942264320.0,14.442155012176563,success
727,4591,96441120000.0,10.984262466430664,47316,8,398251614273536.0,14.600157544846473,success
728,4598,137080440000.0,11.13697624206543,511289,490,70984920989696.0,13.851166103275734,success
730,4604,146947230000.0,11.16716194152832,272151,139,146933045788672.0,14.167119481220379,success
732,4612,108534570000.0,11.035568237304688,249440,118,192892568076288.0,14.28531549511078,success
733,4615,120556770000.0,11.081192016601562,309686,176,137337300320256.0,14.137788506087608,success
734,4619,77557550000.0,10.88962459564209,713886,1066,40706693398528.0,13.60966582610585,success
736,4626,66702647000.0,10.824143409729004,22736,3,899670222045184.0,14.95408334611498,success
737,4631,85082370000.0,10.929840087890625,772408,1303,32452477190144.0,13.511247853338192,success
738,4636,87993710000.0,10.944451332092285,57,0,1535789976518656.0,15.186331828797393,success
739,4645,64856478000.0,10.8119535446167,907488,2032,14476172591104.0,13.160653752311077,success
740,4653,138096740000.0,11.140183448791504,1057750,3253,14721379991552.0,13.167948522951534,success
741,4656,92866680000.0,10.967860221862793,659314,877,48391908229120.0,13.684772747899844,success
744,4681,114486600000.0,11.058754920959473,318336,185,136576881393664.0,14.135377191784158,success
745,4689,150044200000.0,11.176219940185547,208574,86,192014666694656.0,14.283334402772732,success
746,4690,68660957000.0,10.836709976196289,988554,2627,15364548198400.0,13.186519794151351,success
748,4700,135200090000.0,11.130977630615234,929293,2180,21220162535424.0,13.326748706048235,success
749,4702,126981300000.0,11.103739738464355,75,0,1535789976518656.0,15.186331828797393,success
750,4705,112144876000.0,11.049779891967773,767273,1280,29936356163584.0,13.476198937144144,success
751,4710,72120290000.0,10.858057975769043,308891,175,148736479068160.0,14.172417496531807,success
752,4718,141884240000.0,11.151934623718262,1123296,3988,11500716556288.0,13.060724900070745,success
753,4722,157133100000.0,11.196268081665039,265672,133,198890708008960.0,14.29861449375943,success
754,4725,113589770000.0,11.055339813232422,371737,250,78968426332160.0,13.897453483561133,success
755,4729,73017730000.0,10.863428115844727,193827,76,236042040901632.0,14.372989361044427,success
757,4738,120263870000.0,11.080135345458984,375020,255,107881324085248.0,14.032946268142254,success
758,4743,137729400000.0,11.139026641845703,411683,308,100990426546176.0,14.004280206503156,success
759,4746,137710290000.0,11.13896656036377,929901,2184,19356259975168.0,13.286821446512773,success
760,4750,110747660000.0,11.044334411621094,558484,594,68042126000128.0,13.832777874836172,success
761,4753,91453080000.0,10.961198806762695,70146,15,497315974479872.0,14.696632409598273,success
762,4758,145189770000.0,11.16193675994873,562060,603,62055935639552.0,13.792783328013899,success
763,4762,75760570000.0,10.879443168640137,238673,109,188158054498304.0,14.274522813935697,success
764,4767,119303780000.0,11.076654434204102,490787,447,82554036158464.0,13.916738311257179,success
765,4774,153756390000.0,11.186833381652832,92076,23,392225506721792.0,14.593535832749234,success
766,4777,116041564000.0,11.064614295959473,352150,225,128242103091200.0,14.108030631565473,success
767,4781,70139420000.0,10.845962524414062,518463,504,72348950593536.0,13.85943223614971,success
768,4787,109657300000.0,11.040038108825684,1049509,3172,13766915784704.0,13.138836655746188,success
770,4802,131073360000.0,11.117514610290527,1493177,12440,4164171333632.0,12.619528590127679,success
771,4804,98633030000.0,10.994022369384766,428848,335,52758300327936.0,13.722290795780912,success
773,4811,154280120000.0,11.188310623168945,75826,17,416661488271360.0,14.619783360778436,success
774,4815,119274545000.0,11.076547622680664,152076,51,316146536415232.0,14.499888428205248,success
775,4820,126154610000.0,11.100903511047363,1217058,5336,9389218988032.0,12.972629468379552,success
776,4826,89192420000.0,10.95032787322998,575280,635,56298792026112.0,13.750499076520583,success
777,4829,137665940000.0,11.138826370239258,1539719,14340,3610367754240.0,12.557551441657068,success
778,4833,98529130000.0,10.99356460571289,339339,209,136998895484928.0,14.13671706579338,success
779,4840,126207790000.0,11.101086616516113,879041,1853,25921962639360.0,13.413667880345761,success
780,4844,64454377000.0,10.809252738952637,559742,597,66684287188992.0,13.824023513211595,success
781,4851,95124290000.0,10.978291511535645,339339,209,136998895484928.0,14.13671706579338,success
782,4857,104834105000.0,11.020503044128418,627025,779,52454708215808.0,13.719784475568206,success
785,4878,142262910000.0,11.153092384338379,27887,4,841819696922624.0,14.925219083166255,success
787,4883,157470690000.0,11.197199821472168,666804,901,44662182117376.0,13.649939938134969,success
788,4886,146283180000.0,11.165194511413574,86933,21,382146090893312.0,14.582229421392805,success
789,4888,139239640000.0,11.143763542175293,100238,26,278377265102848.0,14.444633763828051,success
791,4903,96517220000.0,10.984604835510254,880050,1859,25785274466304.0,13.411371758529892,success
792,4908,150454780000.0,11.177406311035156,923417,2138,19700627013632.0,13.294480048711188,success
793,4912,143170100000.0,11.155852317810059,164465,58,279208861368320.0,14.445929197555325,success
795,4922,107200650000.0,11.030198097229004,308891,175,148736479068160.0,14.172417496531807,success
796,4931,92257640000.0,10.965002059936523,203950,83,128114512363520.0,14.107598327889981,success
797,4936,152823050000.0,11.184188842773438,550405,575,73962927161344.0,13.869014090492321,success
798,4940,71473110000.0,10.854143142700195,735654,1148,34034721751040.0,13.531922204404937,success
799,4947,105041490000.0,11.021361351013184,884494,1887,24873199992832.0,13.39573166182115,success
800,4955,70803510000.0,10.850054740905762,285626,151,177005769261056.0,14.24798742182739,success
801,4962,100340425000.0,11.001476287841797,1563984,15426,3480118362112.0,12.541594014963232,success
802,4965,90255550000.0,10.955473899841309,466138,399,61582495186944.0,13.789457281578665,success
803,4970,96576676000.0,10.984872817993164,896716,1963,25916585541632.0,13.413577783537026,success
804,4975,88701740000.0,10.947932243347168,782503,1349,31281700143104.0,13.495290348694184,success
805,4983,128924910000.0,11.110337257385254,435536,346,41210869710848.0,13.615011779936783,success
806,4987,94342910000.0,10.974709510803223,928899,2177,21089774206976.0,13.324071930086129,success
807,4993,116730010000.0,11.067182540893555,405461,298,100322039037952.0,14.001396350579261,success
808,4996,141945100000.0,11.152120590209961,27878,4,841819696922624.0,14.925219083166255,success
809,4999,143305470000.0,11.15626335144043,196895,78,260628933509120.0,14.416022626901675,success
810,5002,133417845000.0,11.125214576721191,181998,68,276792942264320.0,14.442155012176563,success
812,5006,67945970000.0,10.83216381072998,729518,1124,38539488133120.0,13.58590594222297,success
814,5016,102132320000.0,11.009162902832031,921786,2126,18991305195520.0,13.278554813064211,success
815,5019,70861545000.0,10.850410461425781,1138482,4177,9198640300032.0,12.9637236367114,success
816,5023,114759270000.0,11.05978775024414,11783,1,1307340129173504.0,15.116388592175756,success
817,5029,94076340000.0,10.973480224609375,166136,59,213580418908160.0,14.329561433984113,success
818,5034,116771170000.0,11.067336082458496,480348,426,84509076750336.0,13.926903357125804,success
819,5038,126233936000.0,11.101176261901855,710675,1055,37720340561920.0,13.576575605154764,success
820,5041,153058070000.0,11.184856414794922,713886,1066,40706693398528.0,13.60966582610585,success
821,5042,120418100000.0,11.080692291259766,53,0,1535789976518656.0,15.186331828797393,success
822,5046,149876790000.0,11.175734519958496,1026367,2954,13334193635328.0,13.124966757534997,success
823,5047,88062484000.0,10.944790840148926,1045670,3135,7024994680832.0,12.846645999739227,success
824,5052,63828894000.0,10.805017471313477,1314073,7187,6563024601088.0,12.817104032185728,success
826,5067,122754860000.0,11.089038848876953,924321,2145,13190578569216.0,13.120263845122347,success
827,5073,107060170000.0,11.029627799987793,301165,167,163859293798400.0,14.214471078802891,success
828,5079,120503026000.0,11.080998420715332,994818,2681,12201187344384.0,13.086402095594666,success
829,5086,131301910000.0,11.118271827697754,323749,191,156477503307776.0,14.194451908070404,success
831,5099,74105470000.0,10.869850158691406,1035339,3037,13833814933504.0,13.140941961461529,success
832,5105,109167010000.0,11.038091659545898,186177,71,276122960920576.0,14.441102521766004,success
833,5111,129181370000.0,11.111200332641602,1275170,6374,7734688219136.0,12.888442812225716,success
836,5123,86267640000.0,10.935848236083984,183493,69,269337868894208.0,14.43029741949233,success
837,5128,150047970000.0,11.176230430603027,1080913,3498,11669949382656.0,13.067068972336642,success
839,5143,113637690000.0,11.055522918701172,389917,275,100861292314624.0,14.003724528383044,success
840,5149,150080160000.0,11.176323890686035,1260037,6082,6346453286912.0,12.802531087772934,success
841,5151,63503180000.0,10.80279541015625,606900,719,52121881804800.0,13.71702008706141,success
842,5159,81661485000.0,10.912017822265625,1456962,11149,4499827064832.0,12.653195823501484,success
843,5165,147519550000.0,11.16884994506836,200926,81,272367582445568.0,14.435155416005761,success
847,5185,79581720000.0,10.900813102722168,412328,309,102281827581952.0,14.009798479440981,success
848,5191,116517560000.0,11.066391944885254,186177,71,276122960920576.0,14.441102521766004,success
849,5196,141527500000.0,11.150840759277344,1369420,8522,5819681734656.0,12.764899234707945,success
850,5197,120344170000.0,11.080425262451172,148391,49,324038740148224.0,14.510596934980795,success
851,5201,107111230000.0,11.02983570098877,801346,1437,13160667938816.0,13.119277931434524,success
852,5209,75782730000.0,10.879570007324219,925219,2151,17852350332928.0,13.251695400808229,success
853,5217,145048940000.0,11.161515235900879,1318511,7285,6757963792384.0,12.829815860595144,success
854,5218,89202745000.0,10.95037841796875,160830,56,296168328265728.0,14.47153861395946,success
855,5222,137900500000.0,11.139566421508789,561452,601,72005806194688.0,13.857367517218025,success
856,5226,146547440000.0,11.16597843170166,402163,293,100814081228800.0,14.003521196522815,success
857,5228,110857930000.0,11.044767379760742,501498,469,79334874284032.0,13.899464137881631,success
858,5233,98380820000.0,10.992910385131836,389917,275,100861292314624.0,14.003724528383044,success
859,5240,68925555000.0,10.838380813598633,750022,1208,33857629847552.0,13.529656552705065,success
860,5247,94645805000.0,10.976101875305176,248330,117,221948206383104.0,14.34625163973729,success
861,5257,155359410000.0,11.191337585449219,1472424,11680,3938927247360.0,12.59537795939206,success
862,5259,133003130000.0,11.123862266540527,220542,95,183994033373184.0,14.264803739775207,success
863,5264,124548130000.0,11.095337867736816,33222,5,733527398154240.0,14.865416339917514,success
864,5266,74679300000.0,10.873200416564941,636432,806,45201494114304.0,13.655152790450169,success
865,5276,127990555000.0,11.107178688049316,1254694,5982,7385485672448.0,12.868379059963306,success
866,5281,125643640000.0,11.099141120910645,1255575,6000,8199570194432.0,12.913791088105835,success
867,5285,105654230000.0,11.023887634277344,337382,207,96327551680512.0,13.983750522134436,success
868,5289,79562350000.0,10.900708198547363,302081,168,173127850000384.0,14.238366935747166,success
869,5300,121821635000.0,11.085724830627441,47417,8,398251614273536.0,14.600157544846473,success
870,5302,150817200000.0,11.178451538085938,212866,89,103673405374464.0,14.015667364099745,success
871,5305,142668610000.0,11.154328346252441,396773,285,131206410665984.0,14.117955054924138,success
872,5309,152445080000.0,11.183114051818848,124333,37,197666877210624.0,14.2959339012316,success
873,5310,117760205000.0,11.070999145507812,999087,2715,9734858997760.0,12.988329665466914,success
874,5317,143982380000.0,11.158309936523438,574560,633,54819410673664.0,13.738934362422897,success
875,5318,64696127000.0,10.81087875366211,829614,1577,20618376380416.0,13.314254463237098,success
876,5324,84010344000.0,10.924332618713379,1199207,5045,8914172116992.0,12.950081015294046,success
877,5329,70343400000.0,10.847223281860352,175556,64,279798244966400.0,14.446844986053598,success
879,5345,142579290000.0,11.154056549072266,350629,223,131011845292032.0,14.117310563689344,success
